playlistnumber,songname,id,artistname,acousticness,danceability,duration_ms,energy,instrumentalness,key,liveness,loudness,mode,speechiness,tempo,valence
11,"Chaiyya Chaiyya (From ""Dil Se"")",7ltsfuHdqTZ5LwPpDy1q0v,Sukhwinder Singh,0.186,0.786,416613,0.579,0,2,0.118,-14.913,1,0.142,90.012,0.481
11,Jeet,4ye8U0982eHtlhlvePpxtP,Ritviz,0.357,0.787,184848,0.734,0.00101,0,0.0625,-6.464,1,0.0701,98.989,0.634
11,O Re Piya,7cWnks0lsRtpAi87COOiXK,Rahat Fateh Ali Khan,0.779,0.586,379768,0.532,0.000565,11,0.124,-8.837,0,0.0328,99.994,0.494
11,"Chor Bazari (From ""Love Aaj Kal "")",6XE0MxTJdLWEePTCqAw5xr,Neeraj Shridhar,0.368,0.824,257440,0.757,0.000111,11,0.146,-5.047,1,0.0743,100.027,0.97
11,Din Shagna Da,20rwogC6aE369YsxFb5aRp,Jasleen Royal,0.802,0.583,215305,0.452,0.00632,11,0.143,-10.459,0,0.026,79.999,0.327
11,"London Thumakda (From ""Queen"")",1VY2incfH4TLT9PCbot6lj,Neha Kakkar,0.363,0.835,230468,0.718,0.000919,0,0.0625,-6.614,1,0.0818,139.964,0.64
11,Laung Da Lashkara,5pQODzb8j3xMQ1qvrQXJvo,Mahalakshmi Iyer,0.05,0.841,304467,0.74,2.22E-06,9,0.128,-8.432,1,0.13,109.033,0.626
11,Ishq Tera Tadpave - Oh Ho Ho Ho,3NpNTYETMcXspfs8hE8T7h,Sukhbir,0.0558,0.732,367818,0.963,1.33E-05,10,0.0766,-5.06,1,0.0665,145.048,0.909
11,"Dil Chori (From ""Sonu Ke Titu Ki Sweety"")",3NKuSd9Qa5fzwhqiuKYFh4,Yo Yo Honey Singh,0.502,0.765,226696,0.89,0,5,0.0423,-4.608,0,0.0824,99.961,0.918
11,Tunak Tunak Tun,131yybV7A3TmC34a0qE8u8,Daler Mehndi,0.526,0.794,303133,0.977,0.00196,10,0.0616,-5.637,1,0.178,150.008,0.687
11,Daru Badnaam,2TzyJEUfWHGRsk3r6Emvbk,Kamal Kahlon,0.442,0.541,185333,0.676,0,8,0.159,-3.893,0,0.153,90.037,0.845
11,Tennu Le,0dQiyqHUpnMPmHtk535VAY,omer inayat,0.287,0.768,308361,0.873,1.76E-05,9,0.114,-3.213,0,0.103,102.001,0.845
11,Dus Bahane,1vBmaijoCBoqmwc3zs5n3s,KK,0.175,0.833,206947,0.917,1.92E-06,7,0.109,-5.498,1,0.0597,110.001,0.874
11,Sadi Gali,1tEto4JrqNmBZFH5uAiYqb,Lehmber Hussainpuri,0.021,0.726,264900,0.994,0.0108,5,0.222,-2.433,0,0.0543,129.989,0.779
11,Rang De Basanti,1SdFBc40uBU5Pqylo05VIC,A.R. Rahman,0.054,0.848,363800,0.925,0.104,7,0.209,-6.161,1,0.0767,105.006,0.69
11,"Ilahi (From ""Yeh Jawaani Hai Deewani"")",0VxgNsSywsjapKGXvzj8RH,Arijit Singh,0.166,0.594,228982,0.967,2.54E-05,9,0.105,-5.767,1,0.0857,132.009,0.452
11,Masakali,5iyNH1Dmxif1k4Nl1gMeuh,Mohit Chauhan,0.138,0.678,288647,0.622,2.32E-06,5,0.122,-7.988,0,0.0695,100.005,0.535
11,Rock On!!,6fABlNfAOylt7ZxfX8K1XL,Farhan Akhtar,0.175,0.747,231819,0.849,1.23E-06,7,0.126,-5.916,1,0.0581,113.034,0.671
11,It's the Time to Disco,3hCUkos0NxuSFl73oOHJzb,Shankar-Ehsaan-Loy,0.0452,0.902,333093,0.772,0.000129,6,0.12,-8.29,0,0.0383,131.992,0.808
11,Kajra Re,72HdutlIHBZJ7WT1xVAAZT,Alisha Chinai,0.365,0.484,482586,0.898,0,0,0.091,-4.132,1,0.164,91.975,0.68
11,"Tumse Milke Dil Ka (From ""Main Hoon Na"")",0QejcQ3N4V7c5kpQnHpVyA,Sonu Nigam,0.0642,0.853,359253,0.745,1.87E-06,9,0.0274,-8.636,0,0.109,107.985,0.882
11,Gallan Goodiyaan,7hNYvX0qAKrxtVr1jGDmvR,Farhan Akhtar,0.134,0.83,296500,0.858,1.72E-05,6,0.0567,-3.18,0,0.0554,119.974,0.949
11,Chand Sifarish,5EYZZvmNAH5VZCwuzYJqoA,Shaan,0.242,0.829,275931,0.665,1.75E-05,2,0.123,-8.128,1,0.0868,122.043,0.861
11,Bahara,1gwO79MdYdumgIjxq8eCxB,Shreya Ghoshal,0.0718,0.456,325707,0.739,7.24E-06,5,0.134,-6.733,1,0.0402,85.773,0.72
11,"Sooraj Dooba Hain (From ""Roy"")",5HcBFhFQEtqKrsRkr95XYu,Arijit Singh,0.172,0.616,264854,0.75,0,2,0.137,-4.629,1,0.0594,128.051,0.434
11,"Nagada Nagada (From ""Jab We Met"")",2zUBKkcSC6XsE2YVUYdZK5,Sonu Nigam,0.157,0.757,228469,0.942,0.0079,9,0.507,-4.13,0,0.0461,120.006,0.727
11,Tum Mile,1EjxJHY9A6LMOlvyZdwDly,Pritam,0.319,0.738,343787,0.799,4.89E-06,0,0.31,-6.663,1,0.0334,123.011,0.794
11,Koi Mil Gaya,5L9fLNHSj5SuGvJRljdWJb,Kavita Krishnamurthy,0.503,0.7,437693,0.687,1.20E-05,2,0.057,-9.292,1,0.0504,136.028,0.815
11,Abhi Kuch Dino Se,1QufGJee7k9v4Cfp2NxXbv,Mohit Chauhan,0.654,0.704,285687,0.695,0,4,0.103,-5.518,1,0.119,92.02,0.683
11,"Malhari (From ""Bajirao Mastani"")",7EvAlx0lOLbZgCKH50wnUU,Vishal Dadlani,0.0592,0.507,244048,0.932,0,1,0.302,-4.501,0,0.0762,114.961,0.311
11,"Tum Hi Ho Bandhu (From ""Cocktail"")",2zZTXtLqCsICzEcztKjn47,Kavita Seth,0.00145,0.714,282012,0.892,0.000817,11,0.0462,-5.342,0,0.0516,134.997,0.899
11,Kuch Kuch Hota Hai,4RixtPhUXlci9ad4qIMj23,Jatin-Lalit,0.602,0.547,297867,0.554,0.000155,7,0.0735,-11.165,1,0.0374,91.386,0.848
11,Tera Yaar Hoon Main,4ZTx87kAgEwlPMzoojFZWg,Arijit Singh,0.34,0.559,264806,0.541,4.66E-06,10,0.102,-5.525,1,0.0313,83.978,0.309
11,Nadaan Parinde,6Z394Nd4gW6Ts9hmu3NUjx,A.R. Rahman,0.414,0.507,384000,0.741,3.95E-06,6,0.107,-7.456,0,0.0535,132.903,0.492
11,Baatein Kuch Ankahee,5arambGXhSW6TZUR9L0tSw,Pritam,0.156,0.658,275413,0.536,2.80E-06,0,0.176,-7.605,1,0.0277,121.957,0.237
11,Phir Milenge Chalte Chalte,00slEv0AYGnW85H84XsmGz,Sonu Nigam,0.178,0.778,394162,0.737,6.83E-06,0,0.0632,-7.073,1,0.195,125.031,0.9
11,Maahi Ve,1sbW5E7w8tnqpYk0Frx8QG,A.R. Rahman,0.571,0.604,240784,0.72,1.18E-05,5,0.12,-7.276,1,0.0603,130.995,0.528
11,Iktara,3jtKSUiVDowKNBqVQbWaig,Kavita Seth,0.401,0.616,253773,0.525,0.000484,7,0.309,-7.065,1,0.0258,79.976,0.427
11,"Shaayraana (From ""Holiday"")",0kCM0vcE9gbbxKdlgzKJGz,Arijit Singh,0.606,0.608,261439,0.665,1.46E-05,2,0.0832,-4.244,1,0.0482,93.919,0.704
11,Teri Jhuki Nazar,3beYHVCFKzbdNjJqjKeYpM,Shafqat Amanat Ali,0.707,0.386,279187,0.815,0,11,0.159,-3.395,1,0.0417,124.293,0.349
11,Agar Tum Saath Ho,70W29IwaPMRo86tCan6tqI,Arijit Singh,0.551,0.558,341185,0.521,0.000212,3,0.189,-8.798,1,0.0333,122.925,0.409
11,"Soch Na Sake (From ""Airlift"")",37NCZDUsrHTH3cBC5713Yg,Arijit Singh,0.552,0.498,280948,0.622,0,9,0.182,-7.404,1,0.0329,151.954,0.52
11,Ainvayi Ainvayi,74AqVxZ3oXwJ8olHssBUG3,Sunidhi Chauhan,0.0339,0.689,267624,0.742,0.0046,3,0.0928,-7.571,0,0.0413,155.986,0.876
11,Pretty Woman,3rsx3pDYM3a08O0Yu3Tq6V,Shankar-Ehsaan-Loy,0.124,0.677,353880,0.942,0.0132,11,0.0819,-6.105,0,0.16,173.991,0.598
11,Tere Naina,1AXQ4ZCUueIfGGEYAdq9Pe,Shafqat Amanat Ali,0.558,0.551,278547,0.74,0,0,0.144,-7.019,1,0.0452,92.761,0.731
11,Hawayein,0l6g8Z8mqGbGXFOjigYetD,Arijit Singh,0.795,0.606,289999,0.601,0.000522,2,0.127,-5.576,1,0.0283,125.964,0.453
11,"Yun Hi Chala Chal (From ""Swades"")",2Q4PfYBPwVBONmzqrtBHFr,Kailash Kher,0.0593,0.822,446987,0.687,0,9,0.0609,-8.167,1,0.0421,106.47,0.816
11,Bezubaan,2ota18jyZVMGvwQ0IV8qz7,Sachin-Jigar,0.0286,0.416,282840,0.573,2.06E-06,1,0.11,-8.264,1,0.066,102.041,0.163
11,Nazrein Milaana Nazrein Churaana,6vGS2j6ou5AWu7wJYMQwuM,Benny Dayal,0.103,0.751,234858,0.54,0.000224,9,0.102,-7.942,1,0.0753,110.015,0.9
11,Sadka,4dPeCbg2Op44s9kwyMS3ZT,Vishal-Shekhar,0.232,0.678,343587,0.547,0.000176,7,0.0785,-6.89,1,0.0286,143.892,0.579
11,Luka Chuppi,500H9ENeR5AYbKU1ScK6ME,Lata Mangeshkar,0.645,0.601,396507,0.441,1.08E-06,4,0.0986,-8.946,1,0.0285,103.862,0.202
11,Adhoore,298atiKYvG84VfbXNbZiX5,Vishal Dadlani,0.0858,0.799,264210,0.542,1.50E-06,0,0.126,-7.142,1,0.0308,107.993,0.673
11,Aaoge Tum Kabhi,5VSJ9OfZx8V91A7u8Fuoh1,The Local Train,0.0152,0.534,313163,0.863,0.0167,0,0.144,-4.616,1,0.0357,98.006,0.374
11,Choo Lo,2qgXrzJsry4KgYoJCpuaul,The Local Train,0.0265,0.512,233630,0.695,0.00815,4,0.146,-6.349,1,0.0271,145.957,0.351
11,Manchala,3zAXHUL5YcYOA41rruvjy4,Shafqat Amanat Ali,0.151,0.365,227507,0.649,0,11,0.121,-5.295,0,0.0408,78.398,0.453
11,Aye Khuda,1vgVsR5rkXGP4NmUcoroJH,Salim Merchant,0.549,0.656,280497,0.762,0,9,0.139,-6.328,1,0.0315,110.002,0.558
11,Sawaar Loon,29YePgOxuPLfU7uZKxKf6w,Monali Thakur,0.497,0.82,254700,0.645,6.89E-05,5,0.118,-6.873,1,0.0433,111.935,0.789
11,Barso,2mv5anj69awqE6R936e0hZ,Ritviz,0.0265,0.536,257143,0.829,0.00659,2,0.124,-6.831,1,0.0318,140.045,0.0379
11,Kho Gaye Hum Kahan,6nZiYSBwPQ7fYnVWkkkj4g,Prateek Kuhad,0.983,0.778,213056,0.227,0.14,1,0.113,-16.191,1,0.0379,116.033,0.38
12,Kar Gayi Chull,3fPgIknlkDWXs1l2noKZbp,Badshah,0.0316,0.827,187711,0.737,0.000322,11,0.211,-5.473,0,0.0764,121.99,0.873
12,Pani Da Rang (Male),44gvSP8Kpx6P7VSRHL9dN8,Ayushmann Khurrana,0.172,0.672,239333,0.67,0.000198,4,0.197,-7.257,0,0.0315,98.032,0.533
12,Samjhawan,0rk2X5TAhraBC5aCIXK2Rq,Arijit Singh,0.293,0.65,269185,0.482,0,4,0.0811,-8.667,1,0.0281,106.994,0.517
12,Kabira,4bD9z9qa4qg9BhryvYWB7c,Rekha Bhardwaj,0.481,0.59,223460,0.555,0,2,0.192,-6.852,1,0.0271,84.032,0.191
12,Bin Tere,3bZPdEskcnMdepwCaDSJRl,Shafqat Amanat Ali,0.42,0.585,330360,0.698,3.59E-06,9,0.363,-6.261,1,0.0392,139.831,0.621
12,"Dooriyan (From ""Love Aaj Kal"")",4peiaLdhDgUgQ646Gpbvh3,Mohit Chauhan,0.611,0.517,337360,0.716,0,7,0.11,-6.582,0,0.0509,122.952,0.594
12,"Galliyan (From ""Ek Villain"")",517bz7zkWELmyL4eZzJ5R9,Ankit Tiwari,0.445,0.552,340400,0.75,7.37E-05,10,0.291,-5.215,0,0.039,89.999,0.4
12,"Bolna (From ""Kapoor & Sons (Since 1921)"")",3GrCQPpKqKzOcKfMAoqn82,Tanishk Bagchi,0.598,0.488,212832,0.403,4.26E-06,5,0.434,-7.004,1,0.0272,131.496,0.495
12,Saibo,6udC4b4jOSnHb9ItnXgKLR,Shreya Ghoshal,0.736,0.619,195253,0.428,1.27E-05,2,0.136,-7.867,1,0.0281,90.056,0.542
12,Ishq Wala Love,1hQia6rxgfM1ly2hE3StWp,Vishal-Shekhar,0.533,0.711,257973,0.295,4.80E-05,0,0.0782,-12.377,0,0.0334,135.048,0.694
12,Dil Se Re,30yySOIXHZYx94sLAySy2j,A.R. Rahman,0.00882,0.844,405707,0.442,0.000498,9,0.0879,-16.54,1,0.0691,105.986,0.436
12,Udd Gaye - Bacardi House Party Sessions,6wZJsut8fjiWiMPaccRAOX,Ritviz,0.000712,0.595,180414,0.818,0.0386,11,0.142,-6.189,0,0.0479,144.956,0.48
12,Sun Saathiya,0zuqABAUKs8WLVq8vCmfst,Priya Saraiya,0.604,0.456,218724,0.668,0.000145,9,0.141,-7.795,0,0.0373,144.062,0.263
12,Sooraj Ki Baahon Mein,723xQva0yBF7M6K3nDAG8R,Dominique Cerejo,0.19,0.855,202919,0.553,5.19E-06,11,0.0942,-6.52,1,0.0331,124.922,0.874
12,Dil Chahta Hai,2r1CHpKRDdzHGJScn5UqjX,Shankar Mahadevan,0.0906,0.813,310080,0.554,1.23E-06,10,0.0629,-9.105,1,0.04,103.953,0.782
12,Dil Kyun Yeh Mera,5nHwX7e5XHnie22nuTFgda,KK,0.613,0.486,333200,0.382,8.56E-05,6,0.149,-6.183,1,0.0286,125.918,0.164
12,Dil Dhadakne Do,46elU7IBKWf55D5sjHGqO7,Joi Barua,0.0705,0.778,230319,0.599,0,2,0.59,-4.758,1,0.032,116.951,0.949
12,Main Rahoon Ya Na Rahoon,6f3ANRNQ8nCiPZ6VqXqq93,Armaan Malik,0.718,0.55,309458,0.488,0.000118,6,0.126,-8.059,1,0.0284,136.025,0.301
12,Woh Ladki Hai Kahan,2tO0QPdCA0jgDBshTuYYkc,Shaan,0.172,0.786,306133,0.677,0.000104,8,0.0446,-8.624,1,0.183,94.985,0.858
12,Te Amo (Duet),3x55c9UVpbURc2T02DLfEM,Ash King,0.606,0.592,284723,0.757,0,11,0.251,-5.381,1,0.053,127.939,0.598
12,Subha Hone Na De,6WediUhXDfm8FR3wlM0r3G,Mika Singh,0.0805,0.728,288696,0.9,0.0485,8,0.154,-4.529,1,0.0452,131.971,0.503
12,"Chaiyya Chaiyya (From ""Dil Se"")",7ltsfuHdqTZ5LwPpDy1q0v,Sukhwinder Singh,0.186,0.786,416613,0.579,0,2,0.118,-14.913,1,0.142,90.012,0.481
12,Saawariya,5T6yrJuKWnkCH2OlQsoO7z,Monty Sharma,0.45,0.407,165773,0.497,1.74E-05,9,0.129,-8.292,1,0.0398,102.649,0.764
12,Manali Trance,3OZr3vo7SmYpn5XqeQEAOM,Neha Kakkar,0.00814,0.614,203207,0.842,1.33E-05,6,0.212,-4.109,1,0.0745,156.051,0.915
12,Hawa Hawai,6B0RSaHnLZidlE2w3AjQfO,Suman Sridhar,0.0594,0.695,292307,0.774,0.0179,9,0.0165,-5.754,1,0.232,175.933,0.889
12,Saturday Saturday,7MvQQGqYE4r0ucTarmI2Gr,Badshah,0.149,0.847,210799,0.938,0,8,0.107,-4.615,1,0.0974,130.02,0.786
12,Laung Da Lashkara,5pQODzb8j3xMQ1qvrQXJvo,Mahalakshmi Iyer,0.05,0.841,304467,0.74,2.22E-06,9,0.128,-8.432,1,0.13,109.033,0.626
12,Dj Waley Babu (feat. Aastha Gill),5VKvDHouRJ4a8VNXrzTWnc,Badshah,0.345,0.959,169080,0.606,0,1,0.126,-5.754,1,0.219,110,0.783
12,Muqabala Muqabala,0iG83qZ0ftWr43VggRYkp3,Swarnalatha,0.102,0.87,328893,0.563,0.000232,0,0.0895,-11.493,1,0.124,119.782,0.537
12,"Desi Girl (From ""Dostana"")",5yDtBUvjNse5mr5887lj59,Sunidhi Chauhan,0.0169,0.746,306987,0.924,0.00279,8,0.097,-6.057,1,0.0442,136.051,0.807
12,Balam Pichkari,18e3XXYCv4Tx8uUl1mP3CN,Vishal Dadlani,0.209,0.732,288903,0.944,0,0,0.403,-4.115,1,0.09,120.019,0.957
12,Kajra Re,72HdutlIHBZJ7WT1xVAAZT,Alisha Chinai,0.365,0.484,482586,0.898,0,0,0.091,-4.132,1,0.164,91.975,0.68
12,Bang Bang,5R7HpWXej6SiCrd9YJsC5g,Benny Dayal,0.0478,0.703,320000,0.678,7.02E-05,4,0.496,-8.644,0,0.0417,120.051,0.694
12,Sinbad The Sailor,03VTytguq5MS6e3x03y5i1,Farhan Akhtar,0.415,0.592,387262,0.871,2.01E-05,0,0.349,-6.073,1,0.05,134.921,0.526
12,"Too Cheez Badi Hain (From ""Mohra"")",6oH6iCyLvyVGQ7Ru7AGT11,Kavita Krishnamurthy,0.545,0.692,385853,0.875,5.78E-05,8,0.326,-7.381,1,0.0571,84.575,0.787
12,Blue Eyes,7wW9scVNLYFLsmBb1yAUmS,Yo Yo Honey Singh,0.137,0.77,220944,0.51,0.000106,10,0.0346,-5.469,0,0.192,188.067,0.533
12,"Ghungroo (From ""War"")",0WdbnNKO0Jt4BZACSDQh44,Arijit Singh,0.0744,0.695,302935,0.727,0.000175,6,0.533,-6.274,0,0.0323,118.034,0.864
12,"O Saki Saki (From ""Batla House"")",5djZm1zFGcJUSUqbBjrAZH,Tulsi Kumar,0.163,0.737,191089,0.961,0,10,0.361,-0.155,0,0.0747,108.014,0.567
12,Tera Yaar Hoon Main,4ZTx87kAgEwlPMzoojFZWg,Arijit Singh,0.34,0.559,264806,0.541,4.66E-06,10,0.102,-5.525,1,0.0313,83.978,0.309
12,Jab Koi Baat - Recreated,43GfQ1SC17rBWiHkOtdwK8,Atif Aslam,0.47,0.667,192229,0.621,4.15E-05,5,0.13,-5.697,1,0.0271,106.032,0.451
12,The Humma Song,7heMX7gyHP0mhTlNgd7Lxd,Tanishk Bagchi,0.0115,0.721,179658,0.65,0.000137,0,0.34,-6.95,0,0.136,130.491,0.391
12,Bezubaan,2ota18jyZVMGvwQ0IV8qz7,Sachin-Jigar,0.0286,0.416,282840,0.573,2.06E-06,1,0.11,-8.264,1,0.066,102.041,0.163
12,"Mast Magan (From ""2 States"")",4wIWWEhbdgKAxhR68eE0Ye,Arijit Singh,0.606,0.659,280161,0.774,0.000333,7,0.185,-7.014,1,0.0372,82.995,0.883
12,I Love You,5bHDGWyIFML1LYXZWTD5MF,Ash King,0.359,0.649,256813,0.671,7.35E-06,11,0.0656,-6.026,1,0.0848,90.048,0.759
12,Mera Mann Kehne Laga,1niVgR76UPobOED5cXfADq,Falak Shabbir,0.714,0.46,227335,0.444,2.65E-05,7,0.0881,-6.217,1,0.123,74.977,0.7
12,"Raabta (From ""Agent Vinod"")",6tzckBcK66LzeSA1Opnv35,Arijit Singh,0.7,0.657,243578,0.581,1.75E-05,0,0.116,-8.108,1,0.0298,118.038,0.32
12,Allah Ke Bande,6Y1cH3RzDCMWGQtOS0HmP8,Kailash Kher,0.795,0.543,246883,0.44,0,7,0.224,-8.595,1,0.0597,125.53,0.726
12,Falak Tak,0IudGhdeJZwJ0Ps6ndtQDt,Udit Narayan,0.634,0.718,356180,0.697,1.53E-05,2,0.0563,-6.474,0,0.135,143.907,0.62
12,"Dheeme Dheeme (From ""Pati Patni Aur Woh"")",7ofWUKeNCUw1P64ArIwG9b,Tanishk Bagchi,0.15,0.8,177383,0.972,0.00337,10,0.351,-2.053,0,0.0405,110.054,0.694
12,"Jai Jai Shivshankar (From ""War"")",6lfSsCL894Qw15xbt7cSUy,Vishal Dadlani,0.257,0.825,230558,0.904,1.21E-05,5,0.0715,-5.414,0,0.0787,129.036,0.528
12,"Jeena Jeena (From ""Badlapur"")",6h09y5UH6sDRERJALlaJPi,Atif Aslam,0.783,0.676,228969,0.319,0,5,0.117,-9.201,1,0.0279,105.002,0.565
12,Tujhe Kitna Chahne Lage,5QtEFRYavs5S3GHtFEq7A4,Arijit Singh,0.736,0.427,284780,0.396,0,11,0.11,-7.556,1,0.0366,70.368,0.306
13,Sham,5Q58RkKyUafm15Syxg79DW,Amit Trivedi,0.827,0.722,284627,0.288,1.06E-05,4,0.12,-10.767,1,0.0444,119.899,0.502
13,Kabira,4bD9z9qa4qg9BhryvYWB7c,Rekha Bhardwaj,0.481,0.59,223460,0.555,0,2,0.192,-6.852,1,0.0271,84.032,0.191
13,Tere Bina,4FeczSomVWVyU4FW7xDeAI,A.R. Rahman,0.278,0.744,309640,0.7,0.000155,2,0.068,-7.663,1,0.0376,144.043,0.866
13,"Dooriyan (From ""Love Aaj Kal"")",4peiaLdhDgUgQ646Gpbvh3,Mohit Chauhan,0.611,0.517,337360,0.716,0,7,0.11,-6.582,0,0.0509,122.952,0.594
13,"Galliyan (From ""Ek Villain"")",517bz7zkWELmyL4eZzJ5R9,Ankit Tiwari,0.445,0.552,340400,0.75,7.37E-05,10,0.291,-5.215,0,0.039,89.999,0.4
13,Saibo,6udC4b4jOSnHb9ItnXgKLR,Shreya Ghoshal,0.736,0.619,195253,0.428,1.27E-05,2,0.136,-7.867,1,0.0281,90.056,0.542
13,Abhi Mujh Mein Kahin,73y649QhnXdcm6fRdvfraO,Sonu Nigam,0.755,0.334,364787,0.387,3.94E-05,2,0.113,-9.483,1,0.0332,129.959,0.42
13,Khaabon Ke Parinday,14eotumM24MhIgzidgN3Jx,Alyssa Mendonsa,0.721,0.517,251704,0.565,0.00689,9,0.0997,-10.184,1,0.0441,169.952,0.69
13,"Jaane Kyun (From ""Dostana"")",4w90JoFrkoYfxe4S8DWD7T,Vishal-Shekhar,0.0573,0.778,277987,0.812,8.28E-06,4,0.243,-8.561,0,0.046,99.962,0.791
13,Kabhi Kabhi Aditi,3APdIdF8H0jsxSuGOqXedS,Rashid Ali,0.276,0.791,218836,0.558,0,7,0.0859,-7.155,0,0.0661,95.077,0.872
13,Jab Se Tere Naina,0gRNu9dVzi5aC87AI1empZ,Shaan,0.362,0.599,284573,0.653,0,0,0.144,-7.576,0,0.122,79.968,0.678
13,"Ajj Din Chadheya (From ""Love Aaj Kal "")",6lHBOxVVbjkmByOjHRC2bA,Rahat Fateh Ali Khan,0.551,0.585,315013,0.687,6.70E-06,9,0.121,-4.553,1,0.0724,85.871,0.815
13,In Dino,6YycppSAeGtSvwmu8qCcr2,Pritam,0.513,0.406,397027,0.633,0,0,0.116,-6.989,1,0.0379,101.436,0.344
13,Tujhe Bhula Diya,4r8JqkhpTb5tzSKKHnVJIJ,Mohit Chauhan,0.464,0.644,279429,0.423,0,11,0.11,-8.702,0,0.0324,131.903,0.509
13,Sooraj Ki Baahon Mein,723xQva0yBF7M6K3nDAG8R,Dominique Cerejo,0.19,0.855,202919,0.553,5.19E-06,11,0.0942,-6.52,1,0.0331,124.922,0.874
13,Dil Chahta Hai,2r1CHpKRDdzHGJScn5UqjX,Shankar Mahadevan,0.0906,0.813,310080,0.554,1.23E-06,10,0.0629,-9.105,1,0.04,103.953,0.782
13,Ik Junoon (Paint It Red),7e6qTHVfRdaYsio90s1fHC,Vishal Dadlani,0.364,0.79,299119,0.848,0.00147,2,0.148,-7.798,1,0.0508,127.034,0.641
13,Socha Hai,7IjnfuMNfdrAXbefurdIIR,Farhan Akhtar,0.722,0.593,246132,0.773,0,2,0.117,-5.591,1,0.0339,133.975,0.561
13,Patakha Guddi,7jpmNt5iCtSdXuT1xEGp8O,Sultana,0.25,0.814,285186,0.791,0,11,0.124,-5.057,1,0.0934,130.941,0.902
13,Ikk Kudi,1NgRBQQD8ZHy6lv79KyeZO,Shahid Mallya,0.723,0.641,242862,0.374,1.64E-05,11,0.135,-6.731,1,0.0284,120.035,0.265
13,Subha Hone Na De,6WediUhXDfm8FR3wlM0r3G,Mika Singh,0.0805,0.728,288696,0.9,0.0485,8,0.154,-4.529,1,0.0452,131.971,0.503
13,"Chor Bazari (From ""Love Aaj Kal "")",6XE0MxTJdLWEePTCqAw5xr,Neeraj Shridhar,0.368,0.824,257440,0.757,0.000111,11,0.146,-5.047,1,0.0743,100.027,0.97
13,"London Thumakda (From ""Queen"")",1VY2incfH4TLT9PCbot6lj,Neha Kakkar,0.363,0.835,230468,0.718,0.000919,0,0.0625,-6.614,1,0.0818,139.964,0.64
13,Manali Trance,3OZr3vo7SmYpn5XqeQEAOM,Neha Kakkar,0.00814,0.614,203207,0.842,1.33E-05,6,0.212,-4.109,1,0.0745,156.051,0.915
13,"Aankh Marey (From ""Simmba"")",790uNrqzKWCvj8rR1QXNpU,Neha Kakkar,0.289,0.796,212741,0.978,0.00254,5,0.346,-1.266,0,0.0955,129.999,0.8
13,Bom Diggy Diggy,6qCNaRRr5xJALfNJvh0NAw,Zack Knight,0.159,0.782,238530,0.827,0,11,0.226,-4.219,0,0.0627,104.032,0.498
13,Chittiyaan Kalaiyaan,6XjJXPP3UiGtAQpYkD01c0,Kanika Kapoor,0.0962,0.793,246100,0.887,6.39E-05,7,0.623,-5.285,1,0.0954,100.007,0.602
13,Laung Da Lashkara,5pQODzb8j3xMQ1qvrQXJvo,Mahalakshmi Iyer,0.05,0.841,304467,0.74,2.22E-06,9,0.128,-8.432,1,0.13,109.033,0.626
13,Khalibali,3JT0mVof65rIHpRZITwRx1,Shivam Pathak,0.15,0.642,258894,0.94,0,9,0.0989,-5.274,1,0.102,101.252,0.645
13,Zingaat,5raWEZXYAapq6Qw1GIEIkU,Ajay-Atul,0.359,0.834,226502,0.788,0.27,6,0.396,-7.294,0,0.213,130.032,0.705
13,Lift Kara De,5Yita5PCCRG42WpcBRfs83,Adnan Sami,0.174,0.806,253067,0.645,0,5,0.0585,-11.422,1,0.153,92.085,0.921
13,"Desi Girl (From ""Dostana"")",5yDtBUvjNse5mr5887lj59,Sunidhi Chauhan,0.0169,0.746,306987,0.924,0.00279,8,0.097,-6.057,1,0.0442,136.051,0.807
13,Dus Bahane,1vBmaijoCBoqmwc3zs5n3s,KK,0.175,0.833,206947,0.917,1.92E-06,7,0.109,-5.498,1,0.0597,110.001,0.874
13,Sadi Gali,1tEto4JrqNmBZFH5uAiYqb,Lehmber Hussainpuri,0.021,0.726,264900,0.994,0.0108,5,0.222,-2.433,0,0.0543,129.989,0.779
13,"Ilahi (From ""Yeh Jawaani Hai Deewani"")",0VxgNsSywsjapKGXvzj8RH,Arijit Singh,0.166,0.594,228982,0.967,2.54E-05,9,0.105,-5.767,1,0.0857,132.009,0.452
13,Balam Pichkari,18e3XXYCv4Tx8uUl1mP3CN,Vishal Dadlani,0.209,0.732,288903,0.944,0,0,0.403,-4.115,1,0.09,120.019,0.957
13,Rock On!!,6fABlNfAOylt7ZxfX8K1XL,Farhan Akhtar,0.175,0.747,231819,0.849,1.23E-06,7,0.126,-5.916,1,0.0581,113.034,0.671
13,Bahara,1gwO79MdYdumgIjxq8eCxB,Shreya Ghoshal,0.0718,0.456,325707,0.739,7.24E-06,5,0.134,-6.733,1,0.0402,85.773,0.72
13,Crazy Kiya Re,0se928CIhZPlfVGi3A6zrx,Sunidhi Chauhan,0.143,0.759,294505,0.938,3.97E-06,11,0.402,-5.387,1,0.123,92.017,0.81
13,"Sooraj Dooba Hain (From ""Roy"")",5HcBFhFQEtqKrsRkr95XYu,Arijit Singh,0.172,0.616,264854,0.75,0,2,0.137,-4.629,1,0.0594,128.051,0.434
